Iterations,Accuracy (%),ATK,Aggregator,seed,f
1290,20.532852564102566,IPM,KRUM,3,5
1320,22.626201923076923,IPM,KRUM,3,5
1350,22.255608974358974,IPM,KRUM,3,5
1380,22.325721153846153,IPM,KRUM,3,5
1410,22.485977564102566,IPM,KRUM,3,5
1440,23.497596153846153,IPM,KRUM,3,5
1470,21.995192307692307,IPM,KRUM,3,5
1500,25.380608974358974,IPM,KRUM,3,5
1530,22.696314102564102,IPM,KRUM,3,5
1560,23.016826923076923,IPM,KRUM,3,5
1590,21.794871794871796,IPM,KRUM,3,5
1620,23.577724358974358,IPM,KRUM,3,5
1650,21.905048076923077,IPM,KRUM,3,5
1680,25.190304487179485,IPM,KRUM,3,5
1710,25.140224358974358,IPM,KRUM,3,5
1740,26.031650641025642,IPM,KRUM,3,5
1770,23.91826923076923,IPM,KRUM,3,5
1800,24.10857371794872,IPM,KRUM,3,5
1830,23.50761217948718,IPM,KRUM,3,5
1860,26.893028846153847,IPM,KRUM,3,5
1890,24.529246794871796,IPM,KRUM,3,5
1920,24.969951923076923,IPM,KRUM,3,5
1950,25.701121794871796,IPM,KRUM,3,5
1980,25.18028846153846,IPM,KRUM,3,5
2010,24.799679487179485,IPM,KRUM,3,5
2040,26.67267628205128,IPM,KRUM,3,5
2070,23.798076923076923,IPM,KRUM,3,5
2100,30.39863782051282,IPM,KRUM,3,5
2130,29.557291666666668,IPM,KRUM,3,5
2160,24.81971153846154,IPM,KRUM,3,5
2190,26.893028846153847,IPM,KRUM,3,5
2220,30.69911858974359,IPM,KRUM,3,5
2250,25.590945512820515,IPM,KRUM,3,5
2280,27.744391025641026,IPM,KRUM,3,5
2310,29.497195512820515,IPM,KRUM,3,5
2340,30.759214743589745,IPM,KRUM,3,5
2370,33.984375,IPM,KRUM,3,5
2400,31.169871794871796,IPM,KRUM,3,5
2430,32.79246794871795,IPM,KRUM,3,5
2460,32.24158653846154,IPM,KRUM,3,5
2490,34.12459935897436,IPM,KRUM,3,5
2520,32.922676282051285,IPM,KRUM,3,5
2550,34.12459935897436,IPM,KRUM,3,5
2580,32.922676282051285,IPM,KRUM,3,5
2610,32.702323717948715,IPM,KRUM,3,5
2640,32.8125,IPM,KRUM,3,5
2670,32.65224358974359,IPM,KRUM,3,5
2700,33.29326923076923,IPM,KRUM,3,5
2730,33.32331730769231,IPM,KRUM,3,5
2760,32.05128205128205,IPM,KRUM,3,5
2790,30.518830128205128,IPM,KRUM,3,5
2820,30.498798076923077,IPM,KRUM,3,5
2850,33.93429487179487,IPM,KRUM,3,5
2880,31.991185897435898,IPM,KRUM,3,5
2910,32.532051282051285,IPM,KRUM,3,5
2940,31.400240384615383,IPM,KRUM,3,5
2970,32.41185897435897,IPM,KRUM,3,5
3000,32.39182692307692,IPM,KRUM,3,5
30,20.10216346153846,ALIE,KRUM,3,5
60,31.059695512820515,ALIE,KRUM,3,5
90,33.40344551282051,ALIE,KRUM,3,5
120,36.18790064102564,ALIE,KRUM,3,5
150,36.93910256410256,ALIE,KRUM,3,5
180,40.18429487179487,ALIE,KRUM,3,5
210,42.23758012820513,ALIE,KRUM,3,5
240,42.497996794871796,ALIE,KRUM,3,5
270,43.58974358974359,ALIE,KRUM,3,5
300,45.442708333333336,ALIE,KRUM,3,5
330,45.40264423076923,ALIE,KRUM,3,5
360,43.10897435897436,ALIE,KRUM,3,5
390,47.29567307692308,ALIE,KRUM,3,5
420,43.92027243589744,ALIE,KRUM,3,5
450,43.249198717948715,ALIE,KRUM,3,5
480,44.89182692307692,ALIE,KRUM,3,5
510,41.20592948717949,ALIE,KRUM,3,5
540,41.18589743589744,ALIE,KRUM,3,5
570,42.39783653846154,ALIE,KRUM,3,5
600,40.17427884615385,ALIE,KRUM,3,5
630,19.23076923076923,ALIE,KRUM,3,5
660,28.475560897435898,ALIE,KRUM,3,5
690,28.74599358974359,ALIE,KRUM,3,5
720,34.01442307692308,ALIE,KRUM,3,5
750,33.76402243589744,ALIE,KRUM,3,5
780,35.48677884615385,ALIE,KRUM,3,5
810,37.08934294871795,ALIE,KRUM,3,5
840,38.58173076923077,ALIE,KRUM,3,5
870,35.90745192307692,ALIE,KRUM,3,5
900,33.32331730769231,ALIE,KRUM,3,5
930,36.46834935897436,ALIE,KRUM,3,5
960,39.57331730769231,ALIE,KRUM,3,5
990,37.630208333333336,ALIE,KRUM,3,5
1020,39.50320512820513,ALIE,KRUM,3,5
1050,19.731570512820515,ALIE,KRUM,3,5
1080,37.239583333333336,ALIE,KRUM,3,5
1110,39.83373397435897,ALIE,KRUM,3,5
1140,37.209535256410255,ALIE,KRUM,3,5
1170,37.24959935897436,ALIE,KRUM,3,5
1200,34.40504807692308,ALIE,KRUM,3,5
1230,31.85096153846154,ALIE,KRUM,3,5
1260,32.69230769230769,ALIE,KRUM,3,5
1290,36.12780448717949,ALIE,KRUM,3,5
1320,34.244791666666664,ALIE,KRUM,3,5
1350,27.814503205128204,ALIE,KRUM,3,5
1380,31.380208333333332,ALIE,KRUM,3,5
1410,29.627403846153847,ALIE,KRUM,3,5
1440,19.280849358974358,ALIE,KRUM,3,5
1470,21.153846153846153,ALIE,KRUM,3,5
1500,20.903445512820515,ALIE,KRUM,3,5
1530,19.631410256410255,ALIE,KRUM,3,5
1560,21.153846153846153,ALIE,KRUM,3,5
1590,9.985977564102564,ALIE,KRUM,3,5
1620,10.15625,ALIE,KRUM,3,5
1650,16.10576923076923,ALIE,KRUM,3,5
1680,17.287660256410255,ALIE,KRUM,3,5
1710,9.985977564102564,ALIE,KRUM,3,5
1740,9.985977564102564,ALIE,KRUM,3,5
1770,9.985977564102564,ALIE,KRUM,3,5
1800,9.985977564102564,ALIE,KRUM,3,5
1830,9.985977564102564,ALIE,KRUM,3,5
1860,10.01602564102564,ALIE,KRUM,3,5
1890,9.985977564102564,ALIE,KRUM,3,5
1920,10.006009615384615,ALIE,KRUM,3,5
1950,10.006009615384615,ALIE,KRUM,3,5
1980,10.006009615384615,ALIE,KRUM,3,5
2010,9.985977564102564,ALIE,KRUM,3,5
2040,9.985977564102564,ALIE,KRUM,3,5
2070,9.985977564102564,ALIE,KRUM,3,5
2100,10.01602564102564,ALIE,KRUM,3,5
2130,9.985977564102564,ALIE,KRUM,3,5
2160,9.985977564102564,ALIE,KRUM,3,5
2190,9.985977564102564,ALIE,KRUM,3,5
2220,9.985977564102564,ALIE,KRUM,3,5
2250,10.006009615384615,ALIE,KRUM,3,5
2280,10.006009615384615,ALIE,KRUM,3,5
2310,10.006009615384615,ALIE,KRUM,3,5
2340,10.006009615384615,ALIE,KRUM,3,5
2370,10.006009615384615,ALIE,KRUM,3,5
2400,10.006009615384615,ALIE,KRUM,3,5
2430,10.006009615384615,ALIE,KRUM,3,5
2460,10.006009615384615,ALIE,KRUM,3,5
2490,10.006009615384615,ALIE,KRUM,3,5
2520,10.006009615384615,ALIE,KRUM,3,5
2550,10.006009615384615,ALIE,KRUM,3,5
2580,10.006009615384615,ALIE,KRUM,3,5
2610,10.006009615384615,ALIE,KRUM,3,5
2640,10.006009615384615,ALIE,KRUM,3,5
2670,10.006009615384615,ALIE,KRUM,3,5
2700,10.006009615384615,ALIE,KRUM,3,5
2730,10.006009615384615,ALIE,KRUM,3,5
2760,10.006009615384615,ALIE,KRUM,3,5
2790,10.006009615384615,ALIE,KRUM,3,5
2820,10.006009615384615,ALIE,KRUM,3,5
2850,10.01602564102564,ALIE,KRUM,3,5
2880,10.006009615384615,ALIE,KRUM,3,5
2910,10.006009615384615,ALIE,KRUM,3,5
2940,10.006009615384615,ALIE,KRUM,3,5
2970,9.985977564102564,ALIE,KRUM,3,5
3000,9.985977564102564,ALIE,KRUM,3,5
30,19.76161858974359,GA,FGC,1,5
60,25.71113782051282,GA,FGC,1,5
90,35.1963141025641,GA,FGC,1,5
120,37.08934294871795,GA,FGC,1,5
150,40.69511217948718,GA,FGC,1,5
180,42.54807692307692,GA,FGC,1,5
210,44.38100961538461,GA,FGC,1,5
240,46.374198717948715,GA,FGC,1,5
270,48.58774038461539,GA,FGC,1,5
300,50.19030448717949,GA,FGC,1,5
330,50.701121794871796,GA,FGC,1,5
360,52.604166666666664,GA,FGC,1,5
390,52.96474358974359,GA,FGC,1,5
420,55.859375,GA,FGC,1,5
450,55.68910256410256,GA,FGC,1,5
480,58.89423076923077,GA,FGC,1,5
510,57.93269230769231,GA,FGC,1,5
540,61.07772435897436,GA,FGC,1,5
570,61.72876602564103,GA,FGC,1,5
600,61.41826923076923,GA,FGC,1,5
630,63.84214743589744,GA,FGC,1,5
660,64.40304487179488,GA,FGC,1,5
690,65.25440705128206,GA,FGC,1,5
720,66.53645833333333,GA,FGC,1,5
750,66.41626602564102,GA,FGC,1,5
780,66.37620192307692,GA,FGC,1,5
810,68.30929487179488,GA,FGC,1,5
840,68.36939102564102,GA,FGC,1,5
870,69.25080128205128,GA,FGC,1,5
900,69.94190705128206,GA,FGC,1,5
930,67.3076923076923,GA,FGC,1,5
960,71.14383012820512,GA,FGC,1,5
990,69.38100961538461,GA,FGC,1,5
1020,71.54447115384616,GA,FGC,1,5
1050,72.31570512820512,GA,FGC,1,5
1080,71.2139423076923,GA,FGC,1,5
1110,73.11698717948718,GA,FGC,1,5
1140,73.38741987179488,GA,FGC,1,5
1170,74.1386217948718,GA,FGC,1,5
1200,73.62780448717949,GA,FGC,1,5
1230,73.03685897435898,GA,FGC,1,5
1260,74.41907051282051,GA,FGC,1,5
1290,73.65785256410257,GA,FGC,1,5
1320,74.34895833333333,GA,FGC,1,5
1350,75.60096153846153,GA,FGC,1,5
1380,73.26722756410257,GA,FGC,1,5
1410,75.92147435897436,GA,FGC,1,5
1440,77.32371794871794,GA,FGC,1,5
1470,76.9931891025641,GA,FGC,1,5
1500,76.75280448717949,GA,FGC,1,5
1530,76.65264423076923,GA,FGC,1,5
1560,77.74439102564102,GA,FGC,1,5
1590,76.5224358974359,GA,FGC,1,5
1620,77.734375,GA,FGC,1,5
1650,78.22516025641026,GA,FGC,1,5
1680,77.60416666666667,GA,FGC,1,5
1710,78.11498397435898,GA,FGC,1,5
1740,78.15504807692308,GA,FGC,1,5
1770,78.49559294871794,GA,FGC,1,5
1800,78.91626602564102,GA,FGC,1,5
1830,78.3954326923077,GA,FGC,1,5
1860,77.57411858974359,GA,FGC,1,5
1890,79.10657051282051,GA,FGC,1,5
1920,77.93469551282051,GA,FGC,1,5
1950,79.1766826923077,GA,FGC,1,5
1980,78.36538461538461,GA,FGC,1,5
2010,79.6875,GA,FGC,1,5
2040,80.41866987179488,GA,FGC,1,5
2070,79.83774038461539,GA,FGC,1,5
2100,80.05809294871794,GA,FGC,1,5
2130,80.44871794871794,GA,FGC,1,5
2160,80.23838141025641,GA,FGC,1,5
2190,80.48878205128206,GA,FGC,1,5
2220,79.69751602564102,GA,FGC,1,5
2250,80.25841346153847,GA,FGC,1,5
2280,81.9911858974359,GA,FGC,1,5
2310,82.36177884615384,GA,FGC,1,5
2340,82.3417467948718,GA,FGC,1,5
2370,82.57211538461539,GA,FGC,1,5
2400,82.23157051282051,GA,FGC,1,5
2430,82.62219551282051,GA,FGC,1,5
2460,82.60216346153847,GA,FGC,1,5
2490,82.58213141025641,GA,FGC,1,5
2520,82.64222756410257,GA,FGC,1,5
2550,82.60216346153847,GA,FGC,1,5
2580,82.53205128205128,GA,FGC,1,5
2610,82.37179487179488,GA,FGC,1,5
2640,82.68229166666667,GA,FGC,1,5
2670,82.6923076923077,GA,FGC,1,5
2700,82.57211538461539,GA,FGC,1,5
2730,82.6923076923077,GA,FGC,1,5
2760,82.60216346153847,GA,FGC,1,5
2790,82.24158653846153,GA,FGC,1,5
2820,82.58213141025641,GA,FGC,1,5
2850,82.58213141025641,GA,FGC,1,5
2880,82.6923076923077,GA,FGC,1,5
2910,82.91266025641026,GA,FGC,1,5
2940,82.57211538461539,GA,FGC,1,5
2970,82.66225961538461,GA,FGC,1,5
3000,82.31169871794872,GA,FGC,1,5
30,12.01923076923077,SF,FGC,1,5
60,16.77684294871795,SF,FGC,1,5
90,22.415865384615383,SF,FGC,1,5
120,28.88621794871795,SF,FGC,1,5
150,24.659455128205128,SF,FGC,1,5
180,29.377003205128204,SF,FGC,1,5
210,35.18629807692308,SF,FGC,1,5
240,33.703926282051285,SF,FGC,1,5
270,35.13621794871795,SF,FGC,1,5
300,38.62179487179487,SF,FGC,1,5
330,34.765625,SF,FGC,1,5
360,38.962339743589745,SF,FGC,1,5
390,40.50480769230769,SF,FGC,1,5
420,40.07411858974359,SF,FGC,1,5
450,44.4911858974359,SF,FGC,1,5
480,44.841746794871796,SF,FGC,1,5
510,47.11538461538461,SF,FGC,1,5
540,46.93509615384615,SF,FGC,1,5
570,48.908253205128204,SF,FGC,1,5
600,47.786458333333336,SF,FGC,1,5
630,46.04366987179487,SF,FGC,1,5
660,45.94350961538461,SF,FGC,1,5
690,53.09495192307692,SF,FGC,1,5
720,50.64102564102564,SF,FGC,1,5
750,51.842948717948715,SF,FGC,1,5
780,53.11498397435897,SF,FGC,1,5
810,52.994791666666664,SF,FGC,1,5
840,54.13661858974359,SF,FGC,1,5
870,55.16826923076923,SF,FGC,1,5
900,56.12980769230769,SF,FGC,1,5
930,53.15504807692308,SF,FGC,1,5
960,57.7724358974359,SF,FGC,1,5
990,54.787660256410255,SF,FGC,1,5
1020,57.311698717948715,SF,FGC,1,5
1050,55.79927884615385,SF,FGC,1,5
1080,57.502003205128204,SF,FGC,1,5
1110,58.77403846153846,SF,FGC,1,5
1140,58.65384615384615,SF,FGC,1,5
1170,59.23477564102564,SF,FGC,1,5
1200,59.244791666666664,SF,FGC,1,5
1230,60.22636217948718,SF,FGC,1,5
1260,61.13782051282051,SF,FGC,1,5
1290,59.40504807692308,SF,FGC,1,5
1320,61.57852564102564,SF,FGC,1,5
1350,62.1494391025641,SF,FGC,1,5
1380,60.286458333333336,SF,FGC,1,5
1410,62.71033653846154,SF,FGC,1,5
1440,65.39463141025641,SF,FGC,1,5
1470,62.83052884615385,SF,FGC,1,5
1500,62.25961538461539,SF,FGC,1,5
1530,63.48157051282051,SF,FGC,1,5
1560,65.18429487179488,SF,FGC,1,5
1590,65.625,SF,FGC,1,5
1620,65.06410256410257,SF,FGC,1,5
1650,64.453125,SF,FGC,1,5
1680,64.39302884615384,SF,FGC,1,5
1710,65.6650641025641,SF,FGC,1,5
1740,64.8838141025641,SF,FGC,1,5
1770,64.01241987179488,SF,FGC,1,5
1800,65.61498397435898,SF,FGC,1,5
1830,66.29607371794872,SF,FGC,1,5
1860,66.6766826923077,SF,FGC,1,5
1890,67.0673076923077,SF,FGC,1,5
1920,66.10576923076923,SF,FGC,1,5
1950,67.2676282051282,SF,FGC,1,5
1980,67.35777243589743,SF,FGC,1,5
2010,66.45633012820512,SF,FGC,1,5
2040,68.3193108974359,SF,FGC,1,5
2070,69.30088141025641,SF,FGC,1,5
2100,68.45953525641026,SF,FGC,1,5
2130,69.87179487179488,SF,FGC,1,5
2160,68.82011217948718,SF,FGC,1,5
2190,69.8417467948718,SF,FGC,1,5
2220,69.08052884615384,SF,FGC,1,5
2250,69.13060897435898,SF,FGC,1,5
2280,70.6229967948718,SF,FGC,1,5
2310,71.42427884615384,SF,FGC,1,5
2340,71.37419871794872,SF,FGC,1,5
2370,71.51442307692308,SF,FGC,1,5
2400,70.92347756410257,SF,FGC,1,5
2430,70.90344551282051,SF,FGC,1,5
2460,71.71474358974359,SF,FGC,1,5
2490,70.84334935897436,SF,FGC,1,5
2520,71.57451923076923,SF,FGC,1,5
2550,71.70472756410257,SF,FGC,1,5
2580,71.02363782051282,SF,FGC,1,5
2610,71.34415064102564,SF,FGC,1,5
2640,72.08533653846153,SF,FGC,1,5
2670,71.11378205128206,SF,FGC,1,5
2700,71.7948717948718,SF,FGC,1,5
2730,71.53445512820512,SF,FGC,1,5
2760,71.08373397435898,SF,FGC,1,5
2790,71.51442307692308,SF,FGC,1,5
2820,72.32572115384616,SF,FGC,1,5
2850,72.3858173076923,SF,FGC,1,5
2880,71.06370192307692,SF,FGC,1,5
2910,71.70472756410257,SF,FGC,1,5
2940,72.02524038461539,SF,FGC,1,5
2970,71.43429487179488,SF,FGC,1,5
3000,71.50440705128206,SF,FGC,1,5
30,23.73798076923077,LF,FGC,1,5
60,28.465544871794872,LF,FGC,1,5
90,35.84735576923077,LF,FGC,1,5
120,37.09935897435897,LF,FGC,1,5
150,40.234375,LF,FGC,1,5
180,42.057291666666664,LF,FGC,1,5
210,43.619791666666664,LF,FGC,1,5
240,47.375801282051285,LF,FGC,1,5
270,47.786458333333336,LF,FGC,1,5
300,50.4306891025641,LF,FGC,1,5
330,51.852964743589745,LF,FGC,1,5
360,52.04326923076923,LF,FGC,1,5
390,54.17668269230769,LF,FGC,1,5
420,54.427083333333336,LF,FGC,1,5
450,56.12980769230769,LF,FGC,1,5
480,57.64222756410256,LF,FGC,1,5
510,59.44511217948718,LF,FGC,1,5
540,60.75721153846154,LF,FGC,1,5
570,61.50841346153846,LF,FGC,1,5
600,62.68028846153846,LF,FGC,1,5
630,63.65184294871795,LF,FGC,1,5
660,63.70192307692308,LF,FGC,1,5
690,64.94391025641026,LF,FGC,1,5
720,65.63501602564102,LF,FGC,1,5
750,67.09735576923077,LF,FGC,1,5
780,67.5380608974359,LF,FGC,1,5
810,68.05889423076923,LF,FGC,1,5
840,68.84014423076923,LF,FGC,1,5
870,69.37099358974359,LF,FGC,1,5
900,70.29246794871794,LF,FGC,1,5
930,68.10897435897436,LF,FGC,1,5
960,70.703125,LF,FGC,1,5
990,69.64142628205128,LF,FGC,1,5
1020,71.12379807692308,LF,FGC,1,5
1050,71.66466346153847,LF,FGC,1,5
1080,71.47435897435898,LF,FGC,1,5
1110,72.56610576923077,LF,FGC,1,5
1140,73.24719551282051,LF,FGC,1,5
1170,73.27724358974359,LF,FGC,1,5
1200,73.67788461538461,LF,FGC,1,5
1230,73.24719551282051,LF,FGC,1,5
1260,75.18028846153847,LF,FGC,1,5
1290,74.80969551282051,LF,FGC,1,5
1320,73.7479967948718,LF,FGC,1,5
1350,75.07011217948718,LF,FGC,1,5
1380,74.53926282051282,LF,FGC,1,5
1410,75.63100961538461,LF,FGC,1,5
1440,76.54246794871794,LF,FGC,1,5
1470,75.50080128205128,LF,FGC,1,5
1500,75.44070512820512,LF,FGC,1,5
1530,77.24358974358974,LF,FGC,1,5
1560,77.12339743589743,LF,FGC,1,5
1590,76.24198717948718,LF,FGC,1,5
1620,77.40384615384616,LF,FGC,1,5
1650,77.87459935897436,LF,FGC,1,5
1680,77.2636217948718,LF,FGC,1,5
1710,77.70432692307692,LF,FGC,1,5
1740,77.82451923076923,LF,FGC,1,5
1770,78.95633012820512,LF,FGC,1,5
1800,78.28525641025641,LF,FGC,1,5
1830,77.2235576923077,LF,FGC,1,5
1860,77.83453525641026,LF,FGC,1,5
1890,78.91626602564102,LF,FGC,1,5
1920,78.05488782051282,LF,FGC,1,5
1950,78.19511217948718,LF,FGC,1,5
1980,78.41546474358974,LF,FGC,1,5
2010,79.93790064102564,LF,FGC,1,5
2040,78.19511217948718,LF,FGC,1,5
2070,79.4170673076923,LF,FGC,1,5
2100,79.83774038461539,LF,FGC,1,5
2130,79.75761217948718,LF,FGC,1,5
2160,79.84775641025641,LF,FGC,1,5
2190,79.7676282051282,LF,FGC,1,5
2220,80.18830128205128,LF,FGC,1,5
2250,79.63741987179488,LF,FGC,1,5
2280,81.61057692307692,LF,FGC,1,5
2310,81.78084935897436,LF,FGC,1,5
2340,81.94110576923077,LF,FGC,1,5
2370,82.01121794871794,LF,FGC,1,5
2400,81.89102564102564,LF,FGC,1,5
2430,81.92107371794872,LF,FGC,1,5
2460,82.04126602564102,LF,FGC,1,5
2490,81.6806891025641,LF,FGC,1,5
2520,81.87099358974359,LF,FGC,1,5
2550,81.9511217948718,LF,FGC,1,5
2580,81.70072115384616,LF,FGC,1,5
2610,82.21153846153847,LF,FGC,1,5
2640,81.9511217948718,LF,FGC,1,5
2670,81.9511217948718,LF,FGC,1,5
2700,81.86097756410257,LF,FGC,1,5
2730,81.79086538461539,LF,FGC,1,5
2760,81.97115384615384,LF,FGC,1,5
2790,81.84094551282051,LF,FGC,1,5
2820,82.03125,LF,FGC,1,5
2850,82.03125,LF,FGC,1,5
2880,81.78084935897436,LF,FGC,1,5
2910,82.14142628205128,LF,FGC,1,5
2940,81.9511217948718,LF,FGC,1,5
2970,81.74078525641026,LF,FGC,1,5
3000,82.14142628205128,LF,FGC,1,5
30,13.731971153846153,mimic,FGC,1,5
60,15.695112179487179,mimic,FGC,1,5
90,16.536458333333332,mimic,FGC,1,5
120,26.642628205128204,mimic,FGC,1,5
150,25.55088141025641,mimic,FGC,1,5
180,30.92948717948718,mimic,FGC,1,5
210,31.96113782051282,mimic,FGC,1,5
240,32.19150641025641,mimic,FGC,1,5
270,36.11778846153846,mimic,FGC,1,5
300,37.5,mimic,FGC,1,5
330,35.857371794871796,mimic,FGC,1,5
360,37.610176282051285,mimic,FGC,1,5
390,39.763621794871796,mimic,FGC,1,5
420,40.314503205128204,mimic,FGC,1,5
450,42.40785256410256,mimic,FGC,1,5
480,43.7900641025641,mimic,FGC,1,5
510,45.73317307692308,mimic,FGC,1,5
540,43.12900641025641,mimic,FGC,1,5
570,48.98838141025641,mimic,FGC,1,5
600,43.96033653846154,mimic,FGC,1,5
630,49.66947115384615,mimic,FGC,1,5
660,45.34254807692308,mimic,FGC,1,5
690,48.717948717948715,mimic,FGC,1,5
720,50.96153846153846,mimic,FGC,1,5
750,48.84815705128205,mimic,FGC,1,5
780,53.8661858974359,mimic,FGC,1,5
810,53.63581730769231,mimic,FGC,1,5
840,53.46554487179487,mimic,FGC,1,5
870,52.734375,mimic,FGC,1,5
900,56.04967948717949,mimic,FGC,1,5
930,56.921073717948715,mimic,FGC,1,5
960,55.62900641025641,mimic,FGC,1,5
990,54.587339743589745,mimic,FGC,1,5
1020,54.32692307692308,mimic,FGC,1,5
1050,58.76402243589744,mimic,FGC,1,5
1080,60.51682692307692,mimic,FGC,1,5
1110,60.03605769230769,mimic,FGC,1,5
1140,60.807291666666664,mimic,FGC,1,5
1170,61.588541666666664,mimic,FGC,1,5
1200,60.837339743589745,mimic,FGC,1,5
1230,62.029246794871796,mimic,FGC,1,5
1260,62.92067307692308,mimic,FGC,1,5
1290,59.75560897435897,mimic,FGC,1,5
1320,61.828926282051285,mimic,FGC,1,5
1350,64.73357371794872,mimic,FGC,1,5
1380,61.39823717948718,mimic,FGC,1,5
1410,60.546875,mimic,FGC,1,5
1440,66.47636217948718,mimic,FGC,1,5
1470,64.05248397435898,mimic,FGC,1,5
1500,64.43309294871794,mimic,FGC,1,5
1530,66.10576923076923,mimic,FGC,1,5
1560,67.50801282051282,mimic,FGC,1,5
1590,66.63661858974359,mimic,FGC,1,5
1620,67.86858974358974,mimic,FGC,1,5
1650,64.09254807692308,mimic,FGC,1,5
1680,65.57491987179488,mimic,FGC,1,5
1710,67.48798076923077,mimic,FGC,1,5
1740,67.11738782051282,mimic,FGC,1,5
1770,65.33453525641026,mimic,FGC,1,5
1800,68.03886217948718,mimic,FGC,1,5
1830,68.96033653846153,mimic,FGC,1,5
1860,68.53966346153847,mimic,FGC,1,5
1890,70.4326923076923,mimic,FGC,1,5
1920,70.06209935897436,mimic,FGC,1,5
1950,70.24238782051282,mimic,FGC,1,5
1980,69.79166666666667,mimic,FGC,1,5
2010,70.07211538461539,mimic,FGC,1,5
2040,70.2323717948718,mimic,FGC,1,5
2070,70.94350961538461,mimic,FGC,1,5
2100,71.3641826923077,mimic,FGC,1,5
2130,71.72475961538461,mimic,FGC,1,5
2160,69.33092948717949,mimic,FGC,1,5
2190,71.15384615384616,mimic,FGC,1,5
2220,71.62459935897436,mimic,FGC,1,5
2250,72.1854967948718,mimic,FGC,1,5
2280,73.64783653846153,mimic,FGC,1,5
2310,74.4891826923077,mimic,FGC,1,5
2340,74.93990384615384,mimic,FGC,1,5
2370,74.7295673076923,mimic,FGC,1,5
2400,74.66947115384616,mimic,FGC,1,5
2430,74.55929487179488,mimic,FGC,1,5
2460,74.90985576923077,mimic,FGC,1,5
2490,74.9599358974359,mimic,FGC,1,5
2520,74.62940705128206,mimic,FGC,1,5
2550,74.79967948717949,mimic,FGC,1,5
2580,74.58934294871794,mimic,FGC,1,5
2610,74.70953525641026,mimic,FGC,1,5
2640,75.0400641025641,mimic,FGC,1,5
2670,75.13020833333333,mimic,FGC,1,5
2700,75.22035256410257,mimic,FGC,1,5
2730,75.28044871794872,mimic,FGC,1,5
2760,74.96995192307692,mimic,FGC,1,5
2790,75.05008012820512,mimic,FGC,1,5
2820,75.4306891025641,mimic,FGC,1,5
2850,75.20032051282051,mimic,FGC,1,5
2880,75.3505608974359,mimic,FGC,1,5
2910,75.37059294871794,mimic,FGC,1,5
2940,75.23036858974359,mimic,FGC,1,5
2970,75.09014423076923,mimic,FGC,1,5
3000,75.33052884615384,mimic,FGC,1,5
30,18.689903846153847,IPM,FGC,1,5
60,25.18028846153846,IPM,FGC,1,5
90,33.04286858974359,IPM,FGC,1,5
120,30.178285256410255,IPM,FGC,1,5
150,35.51682692307692,IPM,FGC,1,5
180,36.818910256410255,IPM,FGC,1,5
210,38.772035256410255,IPM,FGC,1,5
240,39.89383012820513,IPM,FGC,1,5
270,40.89543269230769,IPM,FGC,1,5
300,42.56810897435897,IPM,FGC,1,5
330,44.220753205128204,IPM,FGC,1,5
360,44.811698717948715,IPM,FGC,1,5
390,45.87339743589744,IPM,FGC,1,5
420,47.72636217948718,IPM,FGC,1,5
450,46.24399038461539,IPM,FGC,1,5
480,49.78966346153846,IPM,FGC,1,5
510,49.01842948717949,IPM,FGC,1,5
540,49.81971153846154,IPM,FGC,1,5
570,50.38060897435897,IPM,FGC,1,5
600,51.33213141025641,IPM,FGC,1,5
630,52.75440705128205,IPM,FGC,1,5
660,53.97636217948718,IPM,FGC,1,5
690,54.32692307692308,IPM,FGC,1,5
720,55.16826923076923,IPM,FGC,1,5
750,54.74759615384615,IPM,FGC,1,5
780,56.10977564102564,IPM,FGC,1,5
810,55.79927884615385,IPM,FGC,1,5
840,57.522035256410255,IPM,FGC,1,5
870,59.00440705128205,IPM,FGC,1,5
900,57.93269230769231,IPM,FGC,1,5
930,60.046073717948715,IPM,FGC,1,5
960,60.71714743589744,IPM,FGC,1,5
990,60.40665064102564,IPM,FGC,1,5
1020,60.9775641025641,IPM,FGC,1,5
1050,61.92908653846154,IPM,FGC,1,5
1080,62.56009615384615,IPM,FGC,1,5
1110,64.0224358974359,IPM,FGC,1,5
1140,63.361378205128204,IPM,FGC,1,5
1170,64.51322115384616,IPM,FGC,1,5
1200,64.81370192307692,IPM,FGC,1,5
1230,64.58333333333333,IPM,FGC,1,5
1260,64.87379807692308,IPM,FGC,1,5
1290,65.38461538461539,IPM,FGC,1,5
1320,65.82532051282051,IPM,FGC,1,5
1350,65.95552884615384,IPM,FGC,1,5
1380,66.96714743589743,IPM,FGC,1,5
1410,66.8369391025641,IPM,FGC,1,5
1440,68.69991987179488,IPM,FGC,1,5
1470,68.67988782051282,IPM,FGC,1,5
1500,67.99879807692308,IPM,FGC,1,5
1530,69.68149038461539,IPM,FGC,1,5
1560,67.95873397435898,IPM,FGC,1,5
1590,70.16225961538461,IPM,FGC,1,5
1620,70.05208333333333,IPM,FGC,1,5
1650,69.34094551282051,IPM,FGC,1,5
1680,69.32091346153847,IPM,FGC,1,5
1710,70.92347756410257,IPM,FGC,1,5
1740,72.12540064102564,IPM,FGC,1,5
1770,70.99358974358974,IPM,FGC,1,5
1800,70.703125,IPM,FGC,1,5
1830,72.49599358974359,IPM,FGC,1,5
1860,70.50280448717949,IPM,FGC,1,5
