Iterations,Accuracy (%),Attack,Aggregator,seed,niid,s
840,95.7832532051282,ALIE,FGC,1,0.5,0
870,95.36258012820512,ALIE,FGC,1,0.5,0
900,95.95352564102564,ALIE,FGC,1,0.5,0
930,96.06370192307692,ALIE,FGC,1,0.5,0
960,95.86338141025641,ALIE,FGC,1,0.5,0
990,96.16386217948718,ALIE,FGC,1,0.5,0
1020,96.29407051282051,ALIE,FGC,1,0.5,0
1050,96.39423076923077,ALIE,FGC,1,0.5,0
1080,96.55448717948718,ALIE,FGC,1,0.5,0
1110,96.54447115384616,ALIE,FGC,1,0.5,0
1140,96.76482371794872,ALIE,FGC,1,0.5,0
1170,96.76482371794872,ALIE,FGC,1,0.5,0
1200,96.84495192307692,ALIE,FGC,1,0.5,0
1230,96.68469551282051,ALIE,FGC,1,0.5,0
1260,97.01522435897436,ALIE,FGC,1,0.5,0
1290,96.96514423076923,ALIE,FGC,1,0.5,0
1320,96.72475961538461,ALIE,FGC,1,0.5,0
1350,97.27564102564102,ALIE,FGC,1,0.5,0
1380,97.16546474358974,ALIE,FGC,1,0.5,0
1410,97.35576923076923,ALIE,FGC,1,0.5,0
1440,97.3056891025641,ALIE,FGC,1,0.5,0
1470,97.17548076923077,ALIE,FGC,1,0.5,0
1500,97.3457532051282,ALIE,FGC,1,0.5,0
30,66.78685897435898,ALIE,FGC,1,0.6,0
60,81.82091346153847,ALIE,FGC,1,0.6,0
90,83.10296474358974,ALIE,FGC,1,0.6,0
120,86.12780448717949,ALIE,FGC,1,0.6,0
150,88.12099358974359,ALIE,FGC,1,0.6,0
180,89.44310897435898,ALIE,FGC,1,0.6,0
210,90.94551282051282,ALIE,FGC,1,0.6,0
240,91.34615384615384,ALIE,FGC,1,0.6,0
270,92.09735576923077,ALIE,FGC,1,0.6,0
300,92.27764423076923,ALIE,FGC,1,0.6,0
330,92.82852564102564,ALIE,FGC,1,0.6,0
360,92.54807692307692,ALIE,FGC,1,0.6,0
390,93.41947115384616,ALIE,FGC,1,0.6,0
420,93.2792467948718,ALIE,FGC,1,0.6,0
450,93.6698717948718,ALIE,FGC,1,0.6,0
480,93.80008012820512,ALIE,FGC,1,0.6,0
510,93.56971153846153,ALIE,FGC,1,0.6,0
540,94.31089743589743,ALIE,FGC,1,0.6,0
570,93.71995192307692,ALIE,FGC,1,0.6,0
600,94.46113782051282,ALIE,FGC,1,0.6,0
630,93.52964743589743,ALIE,FGC,1,0.6,0
660,94.59134615384616,ALIE,FGC,1,0.6,0
690,94.5713141025641,ALIE,FGC,1,0.6,0
720,94.921875,ALIE,FGC,1,0.6,0
750,94.68149038461539,ALIE,FGC,1,0.6,0
780,95.10216346153847,ALIE,FGC,1,0.6,0
810,95.2323717948718,ALIE,FGC,1,0.6,0
840,95.03205128205128,ALIE,FGC,1,0.6,0
870,95.53285256410257,ALIE,FGC,1,0.6,0
900,95.29246794871794,ALIE,FGC,1,0.6,0
930,95.51282051282051,ALIE,FGC,1,0.6,0
960,95.703125,ALIE,FGC,1,0.6,0
990,95.93349358974359,ALIE,FGC,1,0.6,0
1020,95.86338141025641,ALIE,FGC,1,0.6,0
1050,95.91346153846153,ALIE,FGC,1,0.6,0
1080,96.14383012820512,ALIE,FGC,1,0.6,0
1110,95.85336538461539,ALIE,FGC,1,0.6,0
1140,96.04366987179488,ALIE,FGC,1,0.6,0
1170,96.03365384615384,ALIE,FGC,1,0.6,0
1200,96.25400641025641,ALIE,FGC,1,0.6,0
1230,96.37419871794872,ALIE,FGC,1,0.6,0
1260,96.6045673076923,ALIE,FGC,1,0.6,0
1290,96.66466346153847,ALIE,FGC,1,0.6,0
1320,96.65464743589743,ALIE,FGC,1,0.6,0
1350,96.61458333333333,ALIE,FGC,1,0.6,0
1380,96.7548076923077,ALIE,FGC,1,0.6,0
1410,96.89503205128206,ALIE,FGC,1,0.6,0
1440,96.9150641025641,ALIE,FGC,1,0.6,0
1470,97.11538461538461,ALIE,FGC,1,0.6,0
1500,97.07532051282051,ALIE,FGC,1,0.6,0
30,35.37660256410256,SF,FGC,1,0.4,0
60,63.91225961538461,SF,FGC,1,0.4,0
90,71.23397435897436,SF,FGC,1,0.4,0
120,77.12339743589743,SF,FGC,1,0.4,0
150,82.31169871794872,SF,FGC,1,0.4,0
180,85.4266826923077,SF,FGC,1,0.4,0
210,87.20953525641026,SF,FGC,1,0.4,0
240,87.78044871794872,SF,FGC,1,0.4,0
270,88.45152243589743,SF,FGC,1,0.4,0
300,88.14102564102564,SF,FGC,1,0.4,0
330,89.90384615384616,SF,FGC,1,0.4,0
360,91.26602564102564,SF,FGC,1,0.4,0
390,91.65665064102564,SF,FGC,1,0.4,0
420,91.46634615384616,SF,FGC,1,0.4,0
450,92.56810897435898,SF,FGC,1,0.4,0
480,92.34775641025641,SF,FGC,1,0.4,0
510,93.4395032051282,SF,FGC,1,0.4,0
540,93.05889423076923,SF,FGC,1,0.4,0
570,93.67988782051282,SF,FGC,1,0.4,0
600,93.40945512820512,SF,FGC,1,0.4,0
630,94.16065705128206,SF,FGC,1,0.4,0
660,94.07051282051282,SF,FGC,1,0.4,0
690,93.85016025641026,SF,FGC,1,0.4,0
720,94.46113782051282,SF,FGC,1,0.4,0
750,94.21073717948718,SF,FGC,1,0.4,0
780,94.86177884615384,SF,FGC,1,0.4,0
810,94.91185897435898,SF,FGC,1,0.4,0
840,94.921875,SF,FGC,1,0.4,0
870,95.10216346153847,SF,FGC,1,0.4,0
900,95.24238782051282,SF,FGC,1,0.4,0
930,95.25240384615384,SF,FGC,1,0.4,0
960,95.54286858974359,SF,FGC,1,0.4,0
990,95.06209935897436,SF,FGC,1,0.4,0
1020,95.07211538461539,SF,FGC,1,0.4,0
1050,95.69310897435898,SF,FGC,1,0.4,0
1080,95.56290064102564,SF,FGC,1,0.4,0
1110,95.75320512820512,SF,FGC,1,0.4,0
1140,95.92347756410257,SF,FGC,1,0.4,0
1170,95.93349358974359,SF,FGC,1,0.4,0
1200,96.08373397435898,SF,FGC,1,0.4,0
1230,96.4443108974359,SF,FGC,1,0.4,0
1260,96.18389423076923,SF,FGC,1,0.4,0
1290,96.29407051282051,SF,FGC,1,0.4,0
1320,96.45432692307692,SF,FGC,1,0.4,0
1350,96.47435897435898,SF,FGC,1,0.4,0
1380,96.38421474358974,SF,FGC,1,0.4,0
1410,96.7548076923077,SF,FGC,1,0.4,0
1440,96.89503205128206,SF,FGC,1,0.4,0
1470,96.69471153846153,SF,FGC,1,0.4,0
1500,96.67467948717949,SF,FGC,1,0.4,0
30,15.845352564102564,SF,FGC,1,0.5,0
60,42.30769230769231,SF,FGC,1,0.5,0
90,51.9931891025641,SF,FGC,1,0.5,0
120,62.890625,SF,FGC,1,0.5,0
150,80.12820512820512,SF,FGC,1,0.5,0
180,82.53205128205128,SF,FGC,1,0.5,0
210,84.2948717948718,SF,FGC,1,0.5,0
240,86.48838141025641,SF,FGC,1,0.5,0
270,87.1494391025641,SF,FGC,1,0.5,0
300,88.30128205128206,SF,FGC,1,0.5,0
330,89.52323717948718,SF,FGC,1,0.5,0
360,89.32291666666667,SF,FGC,1,0.5,0
390,90.08413461538461,SF,FGC,1,0.5,0
420,90.16426282051282,SF,FGC,1,0.5,0
450,90.96554487179488,SF,FGC,1,0.5,0
480,91.92708333333333,SF,FGC,1,0.5,0
510,91.49639423076923,SF,FGC,1,0.5,0
540,92.59815705128206,SF,FGC,1,0.5,0
570,92.71834935897436,SF,FGC,1,0.5,0
600,92.89863782051282,SF,FGC,1,0.5,0
630,93.68990384615384,SF,FGC,1,0.5,0
660,93.55969551282051,SF,FGC,1,0.5,0
690,93.60977564102564,SF,FGC,1,0.5,0
720,94.140625,SF,FGC,1,0.5,0
750,94.0204326923077,SF,FGC,1,0.5,0
780,94.2608173076923,SF,FGC,1,0.5,0
810,94.59134615384616,SF,FGC,1,0.5,0
840,94.64142628205128,SF,FGC,1,0.5,0
870,94.86177884615384,SF,FGC,1,0.5,0
900,95.02203525641026,SF,FGC,1,0.5,0
930,95.3525641025641,SF,FGC,1,0.5,0
960,95.5829326923077,SF,FGC,1,0.5,0
990,95.56290064102564,SF,FGC,1,0.5,0
1020,95.52283653846153,SF,FGC,1,0.5,0
1050,95.75320512820512,SF,FGC,1,0.5,0
1080,95.89342948717949,SF,FGC,1,0.5,0
1110,95.89342948717949,SF,FGC,1,0.5,0
1140,96.0136217948718,SF,FGC,1,0.5,0
1170,96.1338141025641,SF,FGC,1,0.5,0
1200,96.3641826923077,SF,FGC,1,0.5,0
1230,96.43429487179488,SF,FGC,1,0.5,0
1260,96.14383012820512,SF,FGC,1,0.5,0
1290,96.15384615384616,SF,FGC,1,0.5,0
1320,96.57451923076923,SF,FGC,1,0.5,0
1350,96.70472756410257,SF,FGC,1,0.5,0
1380,96.31410256410257,SF,FGC,1,0.5,0
1410,96.74479166666667,SF,FGC,1,0.5,0
1440,96.80488782051282,SF,FGC,1,0.5,0
1470,96.67467948717949,SF,FGC,1,0.5,0
1500,96.88501602564102,SF,FGC,1,0.5,0
30,30.218349358974358,SF,FGC,1,0.6,0
60,22.556089743589745,SF,FGC,1,0.6,0
90,43.359375,SF,FGC,1,0.6,0
120,50.98157051282051,SF,FGC,1,0.6,0
150,72.55608974358974,SF,FGC,1,0.6,0
180,77.20352564102564,SF,FGC,1,0.6,0
210,83.56370192307692,SF,FGC,1,0.6,0
240,81.38020833333333,SF,FGC,1,0.6,0
270,85.87740384615384,SF,FGC,1,0.6,0
300,83.03285256410257,SF,FGC,1,0.6,0
330,86.48838141025641,SF,FGC,1,0.6,0
360,87.56009615384616,SF,FGC,1,0.6,0
390,87.9306891025641,SF,FGC,1,0.6,0
420,89.78365384615384,SF,FGC,1,0.6,0
450,90.01402243589743,SF,FGC,1,0.6,0
480,90.5849358974359,SF,FGC,1,0.6,0
510,89.71354166666667,SF,FGC,1,0.6,0
540,91.74679487179488,SF,FGC,1,0.6,0
570,91.8369391025641,SF,FGC,1,0.6,0
600,90.86538461538461,SF,FGC,1,0.6,0
630,92.28766025641026,SF,FGC,1,0.6,0
660,92.28766025641026,SF,FGC,1,0.6,0
690,92.62820512820512,SF,FGC,1,0.6,0
720,93.07892628205128,SF,FGC,1,0.6,0
750,93.02884615384616,SF,FGC,1,0.6,0
780,93.64983974358974,SF,FGC,1,0.6,0
810,94.43108974358974,SF,FGC,1,0.6,0
840,94.03044871794872,SF,FGC,1,0.6,0
870,93.99038461538461,SF,FGC,1,0.6,0
900,94.75160256410257,SF,FGC,1,0.6,0
930,94.70152243589743,SF,FGC,1,0.6,0
960,95.34254807692308,SF,FGC,1,0.6,0
990,95.11217948717949,SF,FGC,1,0.6,0
1020,95.29246794871794,SF,FGC,1,0.6,0
1050,95.64302884615384,SF,FGC,1,0.6,0
1080,95.38261217948718,SF,FGC,1,0.6,0
1110,95.80328525641026,SF,FGC,1,0.6,0
1140,96.03365384615384,SF,FGC,1,0.6,0
1170,96.07371794871794,SF,FGC,1,0.6,0
1200,96.35416666666667,SF,FGC,1,0.6,0
1230,96.29407051282051,SF,FGC,1,0.6,0
1260,96.15384615384616,SF,FGC,1,0.6,0
1290,96.58453525641026,SF,FGC,1,0.6,0
1320,96.42427884615384,SF,FGC,1,0.6,0
1350,96.55448717948718,SF,FGC,1,0.6,0
1380,96.63461538461539,SF,FGC,1,0.6,0
1410,96.64463141025641,SF,FGC,1,0.6,0
1440,96.67467948717949,SF,FGC,1,0.6,0
1470,97.03525641025641,SF,FGC,1,0.6,0
1500,96.85496794871794,SF,FGC,1,0.6,0
30,63.92227564102564,IPM,FGC,1,0.4,0
60,79.78766025641026,IPM,FGC,1,0.4,0
90,81.48036858974359,IPM,FGC,1,0.4,0
120,86.53846153846153,IPM,FGC,1,0.4,0
150,86.34815705128206,IPM,FGC,1,0.4,0
180,89.12259615384616,IPM,FGC,1,0.4,0
210,89.34294871794872,IPM,FGC,1,0.4,0
240,91.00560897435898,IPM,FGC,1,0.4,0
270,91.39623397435898,IPM,FGC,1,0.4,0
300,91.88701923076923,IPM,FGC,1,0.4,0
330,92.47796474358974,IPM,FGC,1,0.4,0
360,93.34935897435898,IPM,FGC,1,0.4,0
390,93.14903846153847,IPM,FGC,1,0.4,0
420,93.29927884615384,IPM,FGC,1,0.4,0
450,93.86017628205128,IPM,FGC,1,0.4,0
480,94.34094551282051,IPM,FGC,1,0.4,0
510,94.55128205128206,IPM,FGC,1,0.4,0
540,94.77163461538461,IPM,FGC,1,0.4,0
570,94.8818108974359,IPM,FGC,1,0.4,0
600,95.1923076923077,IPM,FGC,1,0.4,0
630,95.55288461538461,IPM,FGC,1,0.4,0
660,95.3525641025641,IPM,FGC,1,0.4,0
690,95.51282051282051,IPM,FGC,1,0.4,0
720,95.94350961538461,IPM,FGC,1,0.4,0
750,95.79326923076923,IPM,FGC,1,0.4,0
780,95.67307692307692,IPM,FGC,1,0.4,0
810,96.06370192307692,IPM,FGC,1,0.4,0
840,96.10376602564102,IPM,FGC,1,0.4,0
870,96.29407051282051,IPM,FGC,1,0.4,0
900,96.35416666666667,IPM,FGC,1,0.4,0
930,96.484375,IPM,FGC,1,0.4,0
960,96.65464743589743,IPM,FGC,1,0.4,0
990,96.6045673076923,IPM,FGC,1,0.4,0
1020,96.71474358974359,IPM,FGC,1,0.4,0
1050,96.94511217948718,IPM,FGC,1,0.4,0
1080,97.07532051282051,IPM,FGC,1,0.4,0
1110,97.04527243589743,IPM,FGC,1,0.4,0
1140,97.24559294871794,IPM,FGC,1,0.4,0
1170,97.29567307692308,IPM,FGC,1,0.4,0
1200,97.32572115384616,IPM,FGC,1,0.4,0
1230,97.09535256410257,IPM,FGC,1,0.4,0
1260,96.98517628205128,IPM,FGC,1,0.4,0
1290,97.20552884615384,IPM,FGC,1,0.4,0
1320,97.28565705128206,IPM,FGC,1,0.4,0
1350,97.46594551282051,IPM,FGC,1,0.4,0
1380,97.48597756410257,IPM,FGC,1,0.4,0
1410,97.66626602564102,IPM,FGC,1,0.4,0
1440,97.68629807692308,IPM,FGC,1,0.4,0
1470,97.5360576923077,IPM,FGC,1,0.4,0
1500,97.72636217948718,IPM,FGC,1,0.4,0
30,66.38621794871794,IPM,FGC,1,0.5,0
60,79.54727564102564,IPM,FGC,1,0.5,0
90,81.34014423076923,IPM,FGC,1,0.5,0
120,86.19791666666667,IPM,FGC,1,0.5,0
150,85.21634615384616,IPM,FGC,1,0.5,0
180,88.60176282051282,IPM,FGC,1,0.5,0
210,89.71354166666667,IPM,FGC,1,0.5,0
240,90.13421474358974,IPM,FGC,1,0.5,0
270,91.08573717948718,IPM,FGC,1,0.5,0
300,91.29607371794872,IPM,FGC,1,0.5,0
330,92.55809294871794,IPM,FGC,1,0.5,0
360,92.46794871794872,IPM,FGC,1,0.5,0
390,92.9286858974359,IPM,FGC,1,0.5,0
420,93.41947115384616,IPM,FGC,1,0.5,0
450,94.04046474358974,IPM,FGC,1,0.5,0
480,94.01041666666667,IPM,FGC,1,0.5,0
510,94.20072115384616,IPM,FGC,1,0.5,0
540,94.90184294871794,IPM,FGC,1,0.5,0
570,94.82171474358974,IPM,FGC,1,0.5,0
600,95.21233974358974,IPM,FGC,1,0.5,0
630,95.54286858974359,IPM,FGC,1,0.5,0
660,95.32251602564102,IPM,FGC,1,0.5,0
690,95.71314102564102,IPM,FGC,1,0.5,0
720,95.7832532051282,IPM,FGC,1,0.5,0
750,95.92347756410257,IPM,FGC,1,0.5,0
780,96.15384615384616,IPM,FGC,1,0.5,0
810,96.27403846153847,IPM,FGC,1,0.5,0
840,96.25400641025641,IPM,FGC,1,0.5,0
870,96.32411858974359,IPM,FGC,1,0.5,0
900,96.41426282051282,IPM,FGC,1,0.5,0
930,96.68469551282051,IPM,FGC,1,0.5,0
960,96.84495192307692,IPM,FGC,1,0.5,0
990,96.55448717948718,IPM,FGC,1,0.5,0
1020,96.84495192307692,IPM,FGC,1,0.5,0
1050,97.02524038461539,IPM,FGC,1,0.5,0
1080,97.02524038461539,IPM,FGC,1,0.5,0
1110,97.11538461538461,IPM,FGC,1,0.5,0
1140,97.23557692307692,IPM,FGC,1,0.5,0
1170,97.265625,IPM,FGC,1,0.5,0
1200,97.27564102564102,IPM,FGC,1,0.5,0
1230,97.29567307692308,IPM,FGC,1,0.5,0
1260,97.13541666666667,IPM,FGC,1,0.5,0
1290,97.36578525641026,IPM,FGC,1,0.5,0
1320,97.3056891025641,IPM,FGC,1,0.5,0
1350,97.51602564102564,IPM,FGC,1,0.5,0
1380,97.44591346153847,IPM,FGC,1,0.5,0
1410,97.56610576923077,IPM,FGC,1,0.5,0
1440,97.66626602564102,IPM,FGC,1,0.5,0
1470,97.75641025641026,IPM,FGC,1,0.5,0
1500,97.68629807692308,IPM,FGC,1,0.5,0
30,56.46033653846154,IPM,FGC,1,0.6,0
60,80.46875,IPM,FGC,1,0.6,0
90,80.69911858974359,IPM,FGC,1,0.6,0
120,84.58533653846153,IPM,FGC,1,0.6,0
150,85.45673076923077,IPM,FGC,1,0.6,0
180,87.92067307692308,IPM,FGC,1,0.6,0
210,89.20272435897436,IPM,FGC,1,0.6,0
240,89.63341346153847,IPM,FGC,1,0.6,0
270,90.40464743589743,IPM,FGC,1,0.6,0
300,91.60657051282051,IPM,FGC,1,0.6,0
330,91.77684294871794,IPM,FGC,1,0.6,0
360,92.46794871794872,IPM,FGC,1,0.6,0
390,92.62820512820512,IPM,FGC,1,0.6,0
420,93.3193108974359,IPM,FGC,1,0.6,0
450,93.78004807692308,IPM,FGC,1,0.6,0
480,93.86017628205128,IPM,FGC,1,0.6,0
510,94.0204326923077,IPM,FGC,1,0.6,0
540,94.5713141025641,IPM,FGC,1,0.6,0
570,94.15064102564102,IPM,FGC,1,0.6,0
600,94.60136217948718,IPM,FGC,1,0.6,0
630,95.30248397435898,IPM,FGC,1,0.6,0
660,95.06209935897436,IPM,FGC,1,0.6,0
690,94.93189102564102,IPM,FGC,1,0.6,0
720,95.57291666666667,IPM,FGC,1,0.6,0
750,95.72315705128206,IPM,FGC,1,0.6,0
780,95.92347756410257,IPM,FGC,1,0.6,0
810,95.3525641025641,IPM,FGC,1,0.6,0
840,96.10376602564102,IPM,FGC,1,0.6,0
870,96.2139423076923,IPM,FGC,1,0.6,0
900,96.23397435897436,IPM,FGC,1,0.6,0
930,96.39423076923077,IPM,FGC,1,0.6,0
960,96.37419871794872,IPM,FGC,1,0.6,0
990,96.72475961538461,IPM,FGC,1,0.6,0
1020,96.66466346153847,IPM,FGC,1,0.6,0
1050,96.69471153846153,IPM,FGC,1,0.6,0
1080,96.6045673076923,IPM,FGC,1,0.6,0
1110,96.80488782051282,IPM,FGC,1,0.6,0
1140,96.84495192307692,IPM,FGC,1,0.6,0
1170,97.00520833333333,IPM,FGC,1,0.6,0
1200,97.27564102564102,IPM,FGC,1,0.6,0
1230,97.17548076923077,IPM,FGC,1,0.6,0
1260,97.25560897435898,IPM,FGC,1,0.6,0
1290,97.24559294871794,IPM,FGC,1,0.6,0
1320,97.3858173076923,IPM,FGC,1,0.6,0
1350,97.265625,IPM,FGC,1,0.6,0
1380,97.265625,IPM,FGC,1,0.6,0
1410,97.31570512820512,IPM,FGC,1,0.6,0
1440,97.3457532051282,IPM,FGC,1,0.6,0
1470,97.45592948717949,IPM,FGC,1,0.6,0
1500,97.70633012820512,IPM,FGC,1,0.6,0
30,48.157051282051285,GA,FGC,2,0.4,0
60,73.56770833333333,GA,FGC,2,0.4,0
90,81.74078525641026,GA,FGC,2,0.4,0
120,85.35657051282051,GA,FGC,2,0.4,0
150,88.34134615384616,GA,FGC,2,0.4,0
180,89.3329326923077,GA,FGC,2,0.4,0
210,90.42467948717949,GA,FGC,2,0.4,0
240,91.21594551282051,GA,FGC,2,0.4,0
270,91.8369391025641,GA,FGC,2,0.4,0
300,92.52804487179488,GA,FGC,2,0.4,0
330,93.34935897435898,GA,FGC,2,0.4,0
360,93.54967948717949,GA,FGC,2,0.4,0
390,94.1005608974359,GA,FGC,2,0.4,0
420,94.17067307692308,GA,FGC,2,0.4,0
450,94.34094551282051,GA,FGC,2,0.4,0
480,94.83173076923077,GA,FGC,2,0.4,0
510,95.0020032051282,GA,FGC,2,0.4,0
540,95.38261217948718,GA,FGC,2,0.4,0
570,95.61298076923077,GA,FGC,2,0.4,0
600,95.64302884615384,GA,FGC,2,0.4,0
630,95.79326923076923,GA,FGC,2,0.4,0
660,95.91346153846153,GA,FGC,2,0.4,0
690,96.24399038461539,GA,FGC,2,0.4,0
720,96.45432692307692,GA,FGC,2,0.4,0
750,96.55448717948718,GA,FGC,2,0.4,0
780,96.73477564102564,GA,FGC,2,0.4,0
810,96.77483974358974,GA,FGC,2,0.4,0
840,96.9150641025641,GA,FGC,2,0.4,0
870,97.01522435897436,GA,FGC,2,0.4,0
900,97.12540064102564,GA,FGC,2,0.4,0
930,97.11538461538461,GA,FGC,2,0.4,0
960,97.23557692307692,GA,FGC,2,0.4,0
990,97.35576923076923,GA,FGC,2,0.4,0
1020,97.48597756410257,GA,FGC,2,0.4,0
1050,97.5761217948718,GA,FGC,2,0.4,0
1080,97.48597756410257,GA,FGC,2,0.4,0
1110,97.62620192307692,GA,FGC,2,0.4,0
1140,97.76642628205128,GA,FGC,2,0.4,0
1170,97.82652243589743,GA,FGC,2,0.4,0
1200,97.91666666666667,GA,FGC,2,0.4,0
1230,97.91666666666667,GA,FGC,2,0.4,0
1260,97.89663461538461,GA,FGC,2,0.4,0
1290,97.93669871794872,GA,FGC,2,0.4,0
1320,98.01682692307692,GA,FGC,2,0.4,0
1350,98.02684294871794,GA,FGC,2,0.4,0
1380,97.94671474358974,GA,FGC,2,0.4,0
1410,98.01682692307692,GA,FGC,2,0.4,0
1440,97.9667467948718,GA,FGC,2,0.4,0
1470,98.03685897435898,GA,FGC,2,0.4,0
1500,98.02684294871794,GA,FGC,2,0.4,0
30,52.19350961538461,GA,FGC,2,0.5,0
60,75.0,GA,FGC,2,0.5,0
90,83.57371794871794,GA,FGC,2,0.5,0
120,84.92588141025641,GA,FGC,2,0.5,0
150,87.88060897435898,GA,FGC,2,0.5,0
180,88.70192307692308,GA,FGC,2,0.5,0
210,90.32451923076923,GA,FGC,2,0.5,0
240,91.02564102564102,GA,FGC,2,0.5,0
270,91.86698717948718,GA,FGC,2,0.5,0
300,92.578125,GA,FGC,2,0.5,0
330,92.93870192307692,GA,FGC,2,0.5,0
360,93.3994391025641,GA,FGC,2,0.5,0
390,93.7099358974359,GA,FGC,2,0.5,0
420,94.32091346153847,GA,FGC,2,0.5,0
450,94.51121794871794,GA,FGC,2,0.5,0
480,94.64142628205128,GA,FGC,2,0.5,0
510,95.03205128205128,GA,FGC,2,0.5,0
540,95.13221153846153,GA,FGC,2,0.5,0
570,95.49278846153847,GA,FGC,2,0.5,0
600,95.50280448717949,GA,FGC,2,0.5,0
630,95.84334935897436,GA,FGC,2,0.5,0
660,95.99358974358974,GA,FGC,2,0.5,0
690,95.90344551282051,GA,FGC,2,0.5,0
720,96.18389423076923,GA,FGC,2,0.5,0
750,96.484375,GA,FGC,2,0.5,0
780,96.45432692307692,GA,FGC,2,0.5,0
810,96.67467948717949,GA,FGC,2,0.5,0
840,96.77483974358974,GA,FGC,2,0.5,0
870,96.88501602564102,GA,FGC,2,0.5,0
900,96.9150641025641,GA,FGC,2,0.5,0
930,96.875,GA,FGC,2,0.5,0
960,96.9951923076923,GA,FGC,2,0.5,0
990,97.1454326923077,GA,FGC,2,0.5,0
1020,97.17548076923077,GA,FGC,2,0.5,0
1050,97.29567307692308,GA,FGC,2,0.5,0
1080,97.33573717948718,GA,FGC,2,0.5,0
1110,97.56610576923077,GA,FGC,2,0.5,0
1140,97.60616987179488,GA,FGC,2,0.5,0
1170,97.49599358974359,GA,FGC,2,0.5,0
1200,97.58613782051282,GA,FGC,2,0.5,0
1230,97.66626602564102,GA,FGC,2,0.5,0
1260,97.74639423076923,GA,FGC,2,0.5,0
1290,97.68629807692308,GA,FGC,2,0.5,0
1320,97.82652243589743,GA,FGC,2,0.5,0
1350,97.84655448717949,GA,FGC,2,0.5,0
1380,97.75641025641026,GA,FGC,2,0.5,0
1410,97.88661858974359,GA,FGC,2,0.5,0
1440,97.97676282051282,GA,FGC,2,0.5,0
1470,97.91666666666667,GA,FGC,2,0.5,0
1500,97.95673076923077,GA,FGC,2,0.5,0
30,61.017628205128204,GA,FGC,2,0.6,0
60,77.71434294871794,GA,FGC,2,0.6,0
90,83.2832532051282,GA,FGC,2,0.6,0
120,85.70713141025641,GA,FGC,2,0.6,0
150,87.38982371794872,GA,FGC,2,0.6,0
180,88.33133012820512,GA,FGC,2,0.6,0
210,89.87379807692308,GA,FGC,2,0.6,0
240,90.7051282051282,GA,FGC,2,0.6,0
270,91.41626602564102,GA,FGC,2,0.6,0
300,91.97716346153847,GA,FGC,2,0.6,0
330,92.54807692307692,GA,FGC,2,0.6,0
360,93.13902243589743,GA,FGC,2,0.6,0
390,93.41947115384616,GA,FGC,2,0.6,0
420,93.90024038461539,GA,FGC,2,0.6,0
450,94.15064102564102,GA,FGC,2,0.6,0
480,94.46113782051282,GA,FGC,2,0.6,0
510,94.85176282051282,GA,FGC,2,0.6,0
540,94.8016826923077,GA,FGC,2,0.6,0
570,95.17227564102564,GA,FGC,2,0.6,0
600,95.33253205128206,GA,FGC,2,0.6,0
630,95.48277243589743,GA,FGC,2,0.6,0
660,95.48277243589743,GA,FGC,2,0.6,0
690,95.73317307692308,GA,FGC,2,0.6,0
720,95.88341346153847,GA,FGC,2,0.6,0
750,96.12379807692308,GA,FGC,2,0.6,0
780,96.15384615384616,GA,FGC,2,0.6,0
810,96.14383012820512,GA,FGC,2,0.6,0
840,96.6045673076923,GA,FGC,2,0.6,0
870,96.6045673076923,GA,FGC,2,0.6,0
900,96.57451923076923,GA,FGC,2,0.6,0
930,96.94511217948718,GA,FGC,2,0.6,0
960,96.97516025641026,GA,FGC,2,0.6,0
990,97.10536858974359,GA,FGC,2,0.6,0
1020,97.00520833333333,GA,FGC,2,0.6,0
1050,97.21554487179488,GA,FGC,2,0.6,0
1080,97.3056891025641,GA,FGC,2,0.6,0
1110,97.3056891025641,GA,FGC,2,0.6,0
1140,97.51602564102564,GA,FGC,2,0.6,0
1170,97.43589743589743,GA,FGC,2,0.6,0
1200,97.3858173076923,GA,FGC,2,0.6,0
1230,97.45592948717949,GA,FGC,2,0.6,0
1260,97.68629807692308,GA,FGC,2,0.6,0
1290,97.63621794871794,GA,FGC,2,0.6,0
1320,97.68629807692308,GA,FGC,2,0.6,0
1350,97.80649038461539,GA,FGC,2,0.6,0
1380,97.95673076923077,GA,FGC,2,0.6,0
1410,97.79647435897436,GA,FGC,2,0.6,0
1440,97.7764423076923,GA,FGC,2,0.6,0
1470,97.84655448717949,GA,FGC,2,0.6,0
1500,97.95673076923077,GA,FGC,2,0.6,0
30,37.94070512820513,LF,FGC,2,0.4,0
60,67.42788461538461,LF,FGC,2,0.4,0
90,80.40865384615384,LF,FGC,2,0.4,0
120,83.82411858974359,LF,FGC,2,0.4,0
150,87.82051282051282,LF,FGC,2,0.4,0
180,89.05248397435898,LF,FGC,2,0.4,0
210,90.5849358974359,LF,FGC,2,0.4,0
240,91.17588141025641,LF,FGC,2,0.4,0
270,91.77684294871794,LF,FGC,2,0.4,0
300,92.73838141025641,LF,FGC,2,0.4,0
330,92.90865384615384,LF,FGC,2,0.4,0
360,93.77003205128206,LF,FGC,2,0.4,0
390,94.04046474358974,LF,FGC,2,0.4,0
420,94.2207532051282,LF,FGC,2,0.4,0
450,94.4511217948718,LF,FGC,2,0.4,0
480,94.9619391025641,LF,FGC,2,0.4,0
510,94.98197115384616,LF,FGC,2,0.4,0
540,95.24238782051282,LF,FGC,2,0.4,0
